year,month,day,Variable,eco1
1988,8,11,PAR,128.06961059570312
1988,8,12,PAR,633.797119140625
1988,8,13,PAR,608.076416015625
1988,8,14,PAR,463.7666931152344
1988,8,15,PAR,41.98799133300781
1988,8,16,PAR,198.60643005371094
1988,8,17,PAR,319.73480224609375
1988,8,18,PAR,605.3651123046875
1988,8,19,PAR,595.468017578125
1988,8,20,PAR,594.0260620117188
1988,8,21,PAR,574.1475830078125
1988,8,22,PAR,190.7432098388672
1988,8,23,PAR,509.67462158203125
1988,8,24,PAR,477.3556823730469
1988,8,25,PAR,165.9996795654297
1988,8,26,PAR,119.50537109375
1988,8,27,PAR,287.2885437011719
1988,8,28,PAR,412.9367370605469
1988,8,29,PAR,551.5986938476562
1988,8,30,PAR,457.1065673828125
1988,8,31,PAR,464.44439697265625
1988,9,1,PAR,550.8199462890625
1988,9,2,PAR,549.9107666015625
1988,9,3,PAR,506.77215576171875
1988,9,4,PAR,75.92279815673828
1988,9,5,PAR,475.4854736328125
1988,9,6,PAR,152.3183135986328
1988,9,7,PAR,55.271446228027344
1988,9,8,PAR,80.9382095336914
1988,9,9,PAR,473.4751892089844
1988,9,10,PAR,443.221435546875
1988,9,11,PAR,78.0230484008789
1988,9,12,PAR,113.05105590820312
1988,9,13,PAR,96.21173095703125
1988,9,14,PAR,475.0277404785156
1988,9,15,PAR,456.60430908203125
1988,9,16,PAR,134.982421875
1988,9,17,PAR,287.6424255371094
1988,9,18,PAR,274.2161560058594
1988,9,19,PAR,77.0988540649414
1988,9,20,PAR,405.7141418457031
1988,9,21,PAR,455.2951354980469
1988,9,22,PAR,437.66668701171875
1988,9,23,PAR,214.756103515625
1988,9,24,PAR,404.798583984375
1988,9,25,PAR,319.3216857910156
1988,9,26,PAR,386.1226501464844
1988,9,27,PAR,338.27923583984375
1988,9,28,PAR,220.6339569091797
1988,9,29,PAR,36.38070297241211
1988,9,30,PAR,381.2347106933594
1988,10,1,PAR,215.4470977783203
1988,10,2,PAR,333.2320251464844
1988,10,3,PAR,283.1898193359375
1988,10,4,PAR,380.40203857421875
1988,10,5,PAR,49.019569396972656
1988,10,6,PAR,55.257423400878906
1988,10,7,PAR,239.98104858398438
1988,10,8,PAR,364.1016845703125
1988,10,9,PAR,351.2640686035156
1988,10,10,PAR,348.19378662109375
1988,10,11,PAR,342.7945861816406
1988,10,12,PAR,318.1062927246094
1988,10,13,PAR,142.74899291992188
1988,10,14,PAR,191.5832977294922
1988,10,15,PAR,145.5327606201172
1988,10,16,PAR,67.86671447753906
1988,10,17,PAR,41.222930908203125
1988,10,18,PAR,115.63904571533203
1988,10,19,PAR,237.2335205078125
1988,10,20,PAR,17.44528579711914
1988,10,21,PAR,211.26513671875
1988,10,22,PAR,297.6363525390625
1988,10,23,PAR,79.16195678710938
1988,10,24,PAR,33.2474250793457
1988,10,25,PAR,173.9659881591797
1988,10,26,PAR,212.84185791015625
1988,10,27,PAR,114.42987823486328
1988,10,28,PAR,244.30123901367188
1988,10,29,PAR,278.489990234375
1988,10,30,PAR,260.88702392578125
1988,10,31,PAR,134.97366333007812
1988,11,1,PAR,243.43438720703125
1988,11,2,PAR,226.91685485839844
1988,11,3,PAR,219.824951171875
1988,11,4,PAR,174.99266052246094
1988,11,5,PAR,76.59271240234375
1988,11,6,PAR,185.9466094970703
1988,11,7,PAR,234.97433471679688
1988,11,8,PAR,112.35504913330078
1988,11,9,PAR,49.962921142578125
1988,11,10,PAR,46.365562438964844
1988,11,11,PAR,60.10443115234375
1988,11,12,PAR,98.06751251220703
1988,11,13,PAR,42.7123908996582
1988,11,14,PAR,114.83653259277344
1988,11,15,PAR,75.39673614501953
1988,11,16,PAR,135.4411163330078
1988,11,17,PAR,18.522397994995117
1988,11,18,PAR,116.89825439453125
1988,11,19,PAR,183.8554229736328
1988,11,20,PAR,189.70263671875
1988,11,21,PAR,28.8922119140625
1988,11,22,PAR,78.44129943847656
1988,11,23,PAR,134.66258239746094
1988,11,24,PAR,74.34993743896484
1988,11,25,PAR,174.50149536132812
1988,11,26,PAR,122.09032440185547
1988,11,27,PAR,12.042747497558594
1988,11,28,PAR,166.78192138671875
1988,11,29,PAR,149.7346954345703
1988,11,30,PAR,57.26836013793945
1988,12,1,PAR,151.42050170898438
1988,12,2,PAR,102.87684631347656
1988,12,3,PAR,79.83887481689453
1988,12,4,PAR,124.17687225341797
1988,12,5,PAR,135.81944274902344
1988,12,6,PAR,84.87706756591797
1988,12,7,PAR,135.25494384765625
1988,12,8,PAR,97.70207977294922
1988,12,9,PAR,104.88980865478516
1988,12,10,PAR,152.084716796875
1988,12,11,PAR,110.14665985107422
1988,12,12,PAR,121.60266876220703
1988,12,13,PAR,118.14013671875
1988,12,14,PAR,127.42567443847656
1988,12,15,PAR,56.853981018066406
1988,12,16,PAR,41.82306671142578
1988,12,17,PAR,115.88739013671875
1988,12,18,PAR,140.743896484375
1988,12,19,PAR,104.53433227539062
1988,12,20,PAR,48.020389556884766
1988,12,21,PAR,28.161115646362305
1988,12,22,PAR,121.09327697753906
1988,12,23,PAR,96.42312622070312
1988,12,24,PAR,136.12339782714844
1988,12,25,PAR,122.35966491699219
1988,12,26,PAR,148.1451873779297
1988,12,27,PAR,76.81805419921875
1988,12,28,PAR,55.452640533447266
1988,12,29,PAR,67.21749877929688
1988,12,30,PAR,46.99295425415039
1988,12,31,PAR,88.51768493652344
1989,1,1,PAR,134.39122009277344
1989,1,2,PAR,132.79879760742188
1989,1,3,PAR,156.8102264404297
1989,1,4,PAR,157.47422790527344
1989,1,5,PAR,129.60435485839844
1989,1,6,PAR,120.59884643554688
1989,1,7,PAR,129.8618621826172
1989,1,8,PAR,162.76515197753906
1989,1,9,PAR,104.11717224121094
1989,1,10,PAR,97.80658721923828
1989,1,11,PAR,80.6931381225586
1989,1,12,PAR,109.58705139160156
1989,1,13,PAR,119.43921661376953
1989,1,14,PAR,103.76019287109375
1989,1,15,PAR,146.20123291015625
1989,1,16,PAR,168.6804656982422
1989,1,17,PAR,160.5401611328125
1989,1,18,PAR,194.37631225585938
1989,1,19,PAR,165.51490783691406
1989,1,20,PAR,151.9385223388672
1989,1,21,PAR,179.72169494628906
1989,1,22,PAR,188.87081909179688
1989,1,23,PAR,174.8387451171875
1989,1,24,PAR,112.45262908935547
1989,1,25,PAR,147.45211791992188
1989,1,26,PAR,167.7035369873047
1989,1,27,PAR,210.10447692871094
1989,1,28,PAR,122.35955810546875
1989,1,29,PAR,131.22000122070312
1989,1,30,PAR,125.6976547241211
1989,1,31,PAR,229.35302734375
1989,2,1,PAR,233.12466430664062
1989,2,2,PAR,234.5355987548828
1989,2,3,PAR,82.05089569091797
1989,2,4,PAR,87.49651336669922
1989,2,5,PAR,184.51516723632812
1989,2,6,PAR,228.03887939453125
1989,2,7,PAR,229.80706787109375
1989,2,8,PAR,159.39035034179688
1989,2,9,PAR,241.04380798339844
1989,2,10,PAR,214.11988830566406
1989,2,11,PAR,222.95553588867188
1989,2,12,PAR,279.89111328125
1989,2,13,PAR,225.25119018554688
1989,2,14,PAR,256.54998779296875
1989,2,15,PAR,108.616455078125
1989,2,16,PAR,205.8203582763672
1989,2,17,PAR,253.4005126953125
1989,2,18,PAR,56.38814926147461
1989,2,19,PAR,309.5069274902344
1989,2,20,PAR,189.53689575195312
1989,2,21,PAR,45.37373733520508
1989,2,22,PAR,319.96728515625
1989,2,23,PAR,297.1236572265625
1989,2,24,PAR,81.49937438964844
1989,2,25,PAR,225.1885528564453
1989,2,26,PAR,215.61016845703125
1989,2,27,PAR,250.51461791992188
1989,2,28,PAR,298.5671691894531
1989,3,1,PAR,283.589111328125
1989,3,2,PAR,307.5722351074219
1989,3,3,PAR,357.76104736328125
1989,3,4,PAR,306.0899353027344
1989,3,5,PAR,400.7247314453125
1989,3,6,PAR,399.292724609375
1989,3,7,PAR,403.2301330566406
1989,3,8,PAR,190.53366088867188
1989,3,9,PAR,72.51001739501953
1989,3,10,PAR,331.0076904296875
1989,3,11,PAR,416.2872619628906
1989,3,12,PAR,419.27978515625
1989,3,13,PAR,420.971923828125
1989,3,14,PAR,425.4407043457031
1989,3,15,PAR,348.27459716796875
1989,3,16,PAR,348.49072265625
1989,3,17,PAR,348.3951721191406
1989,3,18,PAR,419.8326721191406
1989,3,19,PAR,449.65679931640625
1989,3,20,PAR,440.4199523925781
1989,3,21,PAR,419.4738464355469
1989,3,22,PAR,100.3014144897461
1989,3,23,PAR,78.63343048095703
1989,3,24,PAR,141.7644805908203
1989,3,25,PAR,116.23026275634766
1989,3,26,PAR,390.0906677246094
1989,3,27,PAR,501.1771240234375
1989,3,28,PAR,506.1991882324219
1989,3,29,PAR,458.2608337402344
1989,3,30,PAR,491.8136901855469
1989,3,31,PAR,507.6853942871094
1989,4,1,PAR,488.28436279296875
1989,4,2,PAR,391.0303955078125
1989,4,3,PAR,71.07701110839844
1989,4,4,PAR,473.6864318847656
1989,4,5,PAR,562.5125122070312
1989,4,6,PAR,551.0922241210938
1989,4,7,PAR,519.9642333984375
1989,4,8,PAR,228.58229064941406
1989,4,9,PAR,124.8524169921875
1989,4,10,PAR,34.00502014160156
1989,4,11,PAR,202.61923217773438
1989,4,12,PAR,526.575927734375
1989,4,13,PAR,96.13599395751953
1989,4,14,PAR,475.4036560058594
1989,4,15,PAR,173.49383544921875
1989,4,16,PAR,531.3673706054688
1989,4,17,PAR,263.00677490234375
1989,4,18,PAR,144.15985107421875
1989,4,19,PAR,575.1488037109375
1989,4,20,PAR,569.8138427734375
1989,4,21,PAR,595.0655517578125
1989,4,22,PAR,194.22569274902344
1989,4,23,PAR,613.1862182617188
1989,4,24,PAR,586.7198486328125
1989,4,25,PAR,355.4913330078125
1989,4,26,PAR,639.4006958007812
1989,4,27,PAR,427.24383544921875
1989,4,28,PAR,566.3593139648438
1989,4,29,PAR,651.1233520507812
1989,4,30,PAR,654.925537109375
1989,5,1,PAR,61.871177673339844
1989,5,2,PAR,548.4127807617188
1989,5,3,PAR,662.134765625
1989,5,4,PAR,656.9317626953125
1989,5,5,PAR,578.0988159179688
1989,5,6,PAR,481.01666259765625
1989,5,7,PAR,590.2607421875
1989,5,8,PAR,693.3880615234375
1989,5,9,PAR,459.9399108886719
1989,5,10,PAR,687.4110107421875
1989,5,11,PAR,698.501220703125
1989,5,12,PAR,696.9093627929688
1989,5,13,PAR,688.6476440429688
1989,5,14,PAR,568.1328735351562
1989,5,15,PAR,507.5419921875
1989,5,16,PAR,615.3336181640625
1989,5,17,PAR,370.82244873046875
1989,5,18,PAR,587.933349609375
1989,5,19,PAR,715.0578002929688
1989,5,20,PAR,685.5338745117188
1989,5,21,PAR,584.557861328125
1989,5,22,PAR,735.3025512695312
1989,5,23,PAR,513.1394653320312
1989,5,24,PAR,406.9908142089844
1989,5,25,PAR,126.8899154663086
1989,5,26,PAR,581.5038452148438
1989,5,27,PAR,726.04345703125
1989,5,28,PAR,714.8240966796875
1989,5,29,PAR,167.37998962402344
1989,5,30,PAR,533.9053344726562
1989,5,31,PAR,669.850830078125
1989,6,1,PAR,683.0795288085938
1989,6,2,PAR,442.2711486816406
1989,6,3,PAR,54.20221710205078
1989,6,4,PAR,106.42210388183594
1989,6,5,PAR,578.6943969726562
1989,6,6,PAR,732.39697265625
1989,6,7,PAR,761.781005859375
1989,6,8,PAR,738.1852416992188
1989,6,9,PAR,621.3389282226562
1989,6,10,PAR,723.029541015625
1989,6,11,PAR,628.016845703125
1989,6,12,PAR,504.4889831542969
1989,6,13,PAR,365.4249267578125
1989,6,14,PAR,500.6083068847656
1989,6,15,PAR,553.2677612304688
1989,6,16,PAR,470.9533386230469
1989,6,17,PAR,211.99441528320312
1989,6,18,PAR,240.45541381835938
1989,6,19,PAR,741.31787109375
1989,6,20,PAR,602.5953369140625
1989,6,21,PAR,124.9410400390625
1989,6,22,PAR,700.7838134765625
1989,6,23,PAR,510.9853210449219
1989,6,24,PAR,727.121826171875
1989,6,25,PAR,729.2578735351562
1989,6,26,PAR,719.10107421875
1989,6,27,PAR,63.066810607910156
1989,6,28,PAR,572.519287109375
1989,6,29,PAR,392.6551818847656
1989,6,30,PAR,576.138671875
1989,7,1,PAR,193.5035400390625
1989,7,2,PAR,369.2344970703125
1989,7,3,PAR,502.48468017578125
1989,7,4,PAR,288.4958801269531
1989,7,5,PAR,222.21163940429688
1989,7,6,PAR,708.5587768554688
1989,7,7,PAR,716.1192016601562
1989,7,8,PAR,468.6716613769531
1989,7,9,PAR,261.8642578125
1989,7,10,PAR,650.1704711914062
1989,7,11,PAR,280.9364929199219
1989,7,12,PAR,486.67681884765625
1989,7,13,PAR,447.3406066894531
1989,7,14,PAR,568.7681274414062
1989,7,15,PAR,345.41973876953125
1989,7,16,PAR,284.3338317871094
1989,7,17,PAR,438.84344482421875
1989,7,18,PAR,344.6078796386719
1989,7,19,PAR,635.3548583984375
1989,7,20,PAR,630.0468139648438
1989,7,21,PAR,526.0174560546875
1989,7,22,PAR,66.54639434814453
1989,7,23,PAR,466.4235534667969
1989,7,24,PAR,655.1315307617188
1989,7,25,PAR,455.1688537597656
1989,7,26,PAR,392.8497009277344
1989,7,27,PAR,298.4906005859375
1989,7,28,PAR,325.30023193359375
1989,7,29,PAR,361.7091064453125
1989,7,30,PAR,666.2069702148438
1989,7,31,PAR,666.8719482421875
1989,8,1,PAR,607.4773559570312
1989,8,2,PAR,477.7532043457031
1989,8,3,PAR,370.6697998046875
1989,8,4,PAR,399.2113342285156
1989,8,5,PAR,278.079345703125
1989,8,6,PAR,191.56101989746094
1989,8,7,PAR,182.13214111328125
1989,8,8,PAR,202.7093048095703
1989,8,9,PAR,447.4547424316406
1989,8,10,PAR,258.6237487792969
1989,8,11,PAR,255.12086486816406
1989,8,12,PAR,333.3647766113281
1989,8,13,PAR,287.7889404296875
1989,8,14,PAR,411.91314697265625
1989,8,15,PAR,447.8281555175781
1989,8,16,PAR,536.6228637695312
1989,8,17,PAR,298.9648132324219
1989,8,18,PAR,93.67745208740234
1989,8,19,PAR,447.79156494140625
1989,8,20,PAR,181.00816345214844
1989,8,21,PAR,364.4870910644531
1989,8,22,PAR,446.08319091796875
1989,8,23,PAR,567.4296264648438
1989,8,24,PAR,589.7098388671875
1989,8,25,PAR,571.635986328125
1989,8,26,PAR,527.9636840820312
1989,8,27,PAR,532.154052734375
1989,8,28,PAR,544.9136962890625
1989,8,29,PAR,160.068603515625
1989,8,30,PAR,439.4765930175781
1989,8,31,PAR,527.3699340820312
1989,9,1,PAR,292.6475830078125
1989,9,2,PAR,484.1325988769531
1989,9,3,PAR,304.5873718261719
1989,9,4,PAR,293.6090087890625
1989,9,5,PAR,453.49530029296875
1989,9,6,PAR,528.1920776367188
1989,9,7,PAR,510.2581481933594
1989,9,8,PAR,509.1536865234375
1989,9,9,PAR,99.12049102783203
1989,9,10,PAR,44.660518646240234
1989,9,11,PAR,203.5546875
1989,9,12,PAR,497.5390625
1989,9,13,PAR,391.98193359375
1989,9,14,PAR,485.7383117675781
1989,9,15,PAR,468.81365966796875
1989,9,16,PAR,449.1861572265625
1989,9,17,PAR,456.4889221191406
1989,9,18,PAR,471.6102294921875
1989,9,19,PAR,453.3982238769531
1989,9,20,PAR,436.7612609863281
1989,9,21,PAR,107.90520477294922
1989,9,22,PAR,73.80821228027344
1989,9,23,PAR,175.68106079101562
1989,9,24,PAR,155.301025390625
1989,9,25,PAR,111.68810272216797
1989,9,26,PAR,44.98719787597656
1989,9,27,PAR,246.17294311523438
1989,9,28,PAR,48.35822677612305
1989,9,29,PAR,23.65215492248535
1989,9,30,PAR,399.86505126953125
1989,10,1,PAR,405.00830078125
1989,10,2,PAR,396.9309997558594
1989,10,3,PAR,385.7034912109375
1989,10,4,PAR,332.72344970703125
1989,10,5,PAR,43.75163650512695
1989,10,6,PAR,213.0817413330078
1989,10,7,PAR,356.803466796875
1989,10,8,PAR,296.47552490234375
1989,10,9,PAR,297.629150390625
1989,10,10,PAR,154.76043701171875
1989,10,11,PAR,68.96070861816406
1989,10,12,PAR,95.54071044921875
1989,10,13,PAR,67.03290557861328
1989,10,14,PAR,270.9347229003906
1989,10,15,PAR,217.842529296875
1989,10,16,PAR,68.76211547851562
1989,10,17,PAR,223.27735900878906
1989,10,18,PAR,298.5310363769531
1989,10,19,PAR,233.0350341796875
1989,10,20,PAR,54.69491195678711
1989,10,21,PAR,125.48491668701172
1989,10,22,PAR,300.19415283203125
1989,10,23,PAR,294.373046875
1989,10,24,PAR,290.4170837402344
1989,10,25,PAR,292.8411560058594
1989,10,26,PAR,258.0709228515625
1989,10,27,PAR,238.9522705078125
1989,10,28,PAR,240.78976440429688
1989,10,29,PAR,245.3240966796875
1989,10,30,PAR,114.8573989868164
1989,10,31,PAR,13.139177322387695
1989,11,1,PAR,174.9699249267578
1989,11,2,PAR,127.21637725830078
1989,11,3,PAR,250.8357696533203
1989,11,4,PAR,235.72872924804688
1989,11,5,PAR,244.60284423828125
1989,11,6,PAR,134.89437866210938
1989,11,7,PAR,236.71978759765625
1989,11,8,PAR,134.58895874023438
1989,11,9,PAR,66.677978515625
1989,11,10,PAR,205.180908203125
1989,11,11,PAR,163.7136993408203
1989,11,12,PAR,177.0069580078125
1989,11,13,PAR,19.65068817138672
1989,11,14,PAR,43.11378479003906
1989,11,15,PAR,88.51776123046875
1989,11,16,PAR,190.594970703125
1989,11,17,PAR,73.73992156982422
1989,11,18,PAR,81.22550201416016
1989,11,19,PAR,91.19508361816406
1989,11,20,PAR,143.709228515625
1989,11,21,PAR,129.95843505859375
1989,11,22,PAR,183.1373291015625
1989,11,23,PAR,184.96336364746094
1989,11,24,PAR,180.9459991455078
1989,11,25,PAR,86.54862213134766
1989,11,26,PAR,173.489990234375
1989,11,27,PAR,162.31814575195312
1989,11,28,PAR,101.55810546875
1989,11,29,PAR,109.5718994140625
1989,11,30,PAR,70.79829406738281
1989,12,1,PAR,93.6646728515625
1989,12,2,PAR,166.6063995361328
1989,12,3,PAR,164.67214965820312
1989,12,4,PAR,113.75198364257812
1989,12,5,PAR,114.4311294555664
1989,12,6,PAR,113.52101135253906
1989,12,7,PAR,142.3462677001953
1989,12,8,PAR,125.79251098632812
1989,12,9,PAR,134.85508728027344
1989,12,10,PAR,87.36527252197266
1989,12,11,PAR,124.28865814208984
1989,12,12,PAR,153.32687377929688
1989,12,13,PAR,146.9274139404297
1989,12,14,PAR,74.13926696777344
1989,12,15,PAR,59.85133361816406
1989,12,16,PAR,62.77117156982422
1989,12,17,PAR,20.360694885253906
1989,12,18,PAR,68.58843994140625
1989,12,19,PAR,46.11376190185547
1989,12,20,PAR,51.76409912109375
1989,12,21,PAR,54.7989616394043
1989,12,22,PAR,97.78927612304688
1989,12,23,PAR,146.99656677246094
1989,12,24,PAR,129.24078369140625
1989,12,25,PAR,133.53524780273438
1989,12,26,PAR,92.08558654785156
1989,12,27,PAR,146.7255859375
1989,12,28,PAR,99.44767761230469
1989,12,29,PAR,134.5811767578125
1989,12,30,PAR,151.93228149414062
1989,12,31,PAR,87.40750122070312
1990,1,1,PAR,154.31419372558594
1990,1,2,PAR,153.9983367919922
1990,1,3,PAR,157.27780151367188
1990,1,4,PAR,155.67807006835938
1990,1,5,PAR,156.8499755859375
1990,1,6,PAR,119.83860778808594
1990,1,7,PAR,141.9579315185547
1990,1,8,PAR,160.70217895507812
1990,1,9,PAR,166.99337768554688
1990,1,10,PAR,127.63137817382812
1990,1,11,PAR,56.16218185424805
1990,1,12,PAR,61.50815963745117
1990,1,13,PAR,89.2111587524414
1990,1,14,PAR,48.62922286987305
1990,1,15,PAR,44.68085479736328
1990,1,16,PAR,48.962703704833984
1990,1,17,PAR,127.58882904052734
1990,1,18,PAR,159.78140258789062
1990,1,19,PAR,170.4593963623047
1990,1,20,PAR,111.69641876220703
1990,1,21,PAR,100.43658447265625
1990,1,22,PAR,180.82508850097656
1990,1,23,PAR,201.99131774902344
1990,1,24,PAR,204.93231201171875
1990,1,25,PAR,141.1868896484375
1990,1,26,PAR,205.07388305664062
1990,1,27,PAR,202.9658660888672
1990,1,28,PAR,108.89561462402344
1990,1,29,PAR,215.7767333984375
1990,1,30,PAR,163.08279418945312
1990,1,31,PAR,227.57040405273438
1990,2,1,PAR,230.65956115722656
1990,2,2,PAR,215.22262573242188
1990,2,3,PAR,127.2065200805664
1990,2,4,PAR,243.64877319335938
1990,2,5,PAR,219.51463317871094
1990,2,6,PAR,230.520263671875
1990,2,7,PAR,265.57305908203125
1990,2,8,PAR,222.92356872558594
1990,2,9,PAR,194.48684692382812
1990,2,10,PAR,265.8102722167969
1990,2,11,PAR,268.96807861328125
1990,2,12,PAR,183.27572631835938
1990,2,13,PAR,134.574951171875
1990,2,14,PAR,89.80532836914062
1990,2,15,PAR,258.65478515625
1990,2,16,PAR,291.3819274902344
1990,2,17,PAR,187.7665557861328
1990,2,18,PAR,108.56170654296875
1990,2,19,PAR,305.91082763671875
1990,2,20,PAR,322.7593994140625
1990,2,21,PAR,262.4239196777344
1990,2,22,PAR,279.9119873046875
1990,2,23,PAR,323.37347412109375
1990,2,24,PAR,331.0399475097656
1990,2,25,PAR,151.0095672607422
1990,2,26,PAR,180.21817016601562
1990,2,27,PAR,350.1758728027344
1990,2,28,PAR,362.5948791503906
1990,3,1,PAR,245.74374389648438
1990,3,2,PAR,234.57484436035156
1990,3,3,PAR,278.0205993652344
1990,3,4,PAR,175.72483825683594
1990,3,5,PAR,233.36929321289062
1990,3,6,PAR,127.16278076171875
1990,3,7,PAR,97.11479949951172
1990,3,8,PAR,59.2650146484375
1990,3,9,PAR,331.98748779296875
1990,3,10,PAR,268.9582824707031
1990,3,11,PAR,415.3955993652344
1990,3,12,PAR,340.33819580078125
1990,3,13,PAR,432.24212646484375
1990,3,14,PAR,326.7547912597656
1990,3,15,PAR,388.0484313964844
1990,3,16,PAR,212.9761505126953
1990,3,17,PAR,452.887451171875
1990,3,18,PAR,345.9283142089844
1990,3,19,PAR,455.5604553222656
1990,3,20,PAR,437.9653625488281
1990,3,21,PAR,475.4244384765625
1990,3,22,PAR,361.8927001953125
1990,3,23,PAR,44.354496002197266
1990,3,24,PAR,376.2015380859375
1990,3,25,PAR,287.2358093261719
1990,3,26,PAR,294.9777526855469
1990,3,27,PAR,465.4160461425781
1990,3,28,PAR,495.221923828125
1990,3,29,PAR,383.40478515625
1990,3,30,PAR,43.65329360961914
1990,3,31,PAR,185.89491271972656
1990,4,1,PAR,529.1407470703125
1990,4,2,PAR,543.3110961914062
1990,4,3,PAR,332.2334289550781
1990,4,4,PAR,363.5956726074219
1990,4,5,PAR,513.7394409179688
1990,4,6,PAR,575.0795288085938
1990,4,7,PAR,569.0474243164062
1990,4,8,PAR,571.477783203125
1990,4,9,PAR,566.857177734375
1990,4,10,PAR,492.334716796875
1990,4,11,PAR,49.36507797241211
1990,4,12,PAR,406.27587890625
1990,4,13,PAR,80.65399932861328
1990,4,14,PAR,166.3020477294922
1990,4,15,PAR,441.364501953125
1990,4,16,PAR,460.67974853515625
1990,4,17,PAR,163.18914794921875
1990,4,18,PAR,452.9868469238281
1990,4,19,PAR,455.1863098144531
1990,4,20,PAR,636.2799072265625
1990,4,21,PAR,494.97589111328125
1990,4,22,PAR,204.42440795898438
1990,4,23,PAR,626.207275390625
1990,4,24,PAR,67.7520751953125
1990,4,25,PAR,109.69564819335938
1990,4,26,PAR,660.210693359375
1990,4,27,PAR,659.5928344726562
1990,4,28,PAR,572.4796142578125
1990,4,29,PAR,496.1360168457031
1990,4,30,PAR,674.1253662109375
1990,5,1,PAR,43.87364959716797
1990,5,2,PAR,569.3771362304688
1990,5,3,PAR,687.6956787109375
1990,5,4,PAR,675.3427734375
1990,5,5,PAR,665.7714233398438
1990,5,6,PAR,664.401123046875
1990,5,7,PAR,274.819580078125
1990,5,8,PAR,184.42874145507812
1990,5,9,PAR,641.357421875
1990,5,10,PAR,702.6358032226562
1990,5,11,PAR,109.71630859375
1990,5,12,PAR,218.0512237548828
1990,5,13,PAR,640.2354736328125
1990,5,14,PAR,501.75732421875
1990,5,15,PAR,629.9495239257812
1990,5,16,PAR,125.42160034179688
1990,5,17,PAR,520.5429077148438
1990,5,18,PAR,183.2478790283203
1990,5,19,PAR,111.97799682617188
1990,5,20,PAR,92.0212631225586
1990,5,21,PAR,661.0025024414062
1990,5,22,PAR,539.8948974609375
1990,5,23,PAR,727.6812133789062
1990,5,24,PAR,492.4208679199219
1990,5,25,PAR,355.542236328125
1990,5,26,PAR,714.8063354492188
1990,5,27,PAR,738.6394653320312
1990,5,28,PAR,699.7667846679688
1990,5,29,PAR,678.5880126953125
1990,5,30,PAR,134.94520568847656
1990,5,31,PAR,585.5958251953125
1990,6,1,PAR,489.8298645019531
1990,6,2,PAR,255.98861694335938
1990,6,3,PAR,57.0696907043457
1990,6,4,PAR,639.1819458007812
1990,6,5,PAR,761.3519287109375
